"","4","5","6","7","8","9","10","11","12","13","14","15","16"
"1",77.9889391654098,75.130139169234,73.0617608409987,70.8286743694869,68.9476825144221,67.0763214859298,65.4211427681769,64.0949554896143,62.7200524031769,61.0093715071791,59.8,58.4179240969364,56.9053466843
"2",77.7643504531722,75.0830203059502,73.1994459833795,70.6952003958436,68.6124530327429,66.4165644614386,64.9637819290888,63.5661384088556,61.8870367373361,59.8482911446348,58.3916083916084,56.9657774184856,55.6468741342691
"3",77.5643980130076,74.8389937799306,72.8314043670207,70.6402614881754,68.6318357389713,66.8947445042946,65.1985667363392,63.4674394817593,61.9452149791956,60.3344005691924,58.8920760129078,57.5444475472401,56.0443915973048
"4",77.663335895465,75.0042558020768,73.2257483952247,71.2894429294897,69.7119620467638,68.2148655325757,66.5118369793228,64.9514639728514,63.6117309531399,61.9718309859155,60.7093505297098,59.5494417862839,58.2371565723624
"5",78.125,75.1404178836217,73.4907820219303,71.3311948676824,69.5076944502472,67.7990192594698,65.8912994855737,64.4409199048374,62.6469540434628,60.9713790112749,59.7047767488769,58.5026003336277,57.0471161657189
"6",77.9411764705882,75.2927462512584,73.3608223474069,71.1811805598659,69.3736730360934,67.2978469738411,65.616167326173,64.0869635758903,62.7230667547918,60.8703390584676,59.5796814626331,58.1784558483588,56.8170647793178
"7",77.1872200656912,74.4285867582359,72.3349959401462,70.0173956262425,68.1207373894254,66.3362189332589,64.8133086876155,63.4039799385213,62.1565877402855,60.485166089088,58.9055420006971,57.430905614462,55.980343980344
"8",77.9433119991395,75.1970112661257,73.6126560375726,71.5815151104486,70.0924684125079,68.4500745156483,66.61534908783,65.1248992747784,63.2683924917712,61.7392807745505,60.6323737612081,59.6893856959145,58.0420969023034
"9",77.3106597386238,74.5245805122167,73.0109781670162,70.9837456753052,68.9174931420131,67.4034735180135,65.4702303011631,63.9057930925472,62.2510041806705,60.475161987041,58.9899713467049,57.7547428124389,56.3640048642075
"10",77.1850636027903,74.5119910764083,72.2669466806674,69.7234635062496,67.7655924106842,65.8377149353418,63.9888983116182,62.3984240334893,60.8984175599796,59.2270194986072,57.7749797643673,56.3978394486869,54.9143818667723
